sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
1,42,0,0,0,0,1,1,6,1
1,22,0,0,0,0,0,0,315,0
1,26,0,0,0,0,5,0,119,1
1,26,0,0,0,0,10,0,13,1
1,30,2,0,0,0,3,1,6,1
1,53,1,0,0,0,3,1,6,1
1,23,0,0,1,2,2,0,100,1
1,22,1,0,0,0,0,0,104,0
1,27,1,0,0,0,0,1,6,0
0,21,5,0,0,0,0,1,6,0
1,42,1,0,0,0,2,0,150,1
1,31,0,0,0,0,4,0,5,1
1,80,1,0,0,0,0,1,6,0
1,58,1,0,0,0,1,1,27,0
1,68,0,0,0,0,6,1,84,0
1,23,0,0,0,0,1,0,87,0
1,36,0,0,0,0,4,0,62,1
1,24,1,0,0,0,0,0,3,0
1,41,1,0,0,0,2,0,82,0
1,21,1,0,0,1,0,0,15,1
1,26,0,0,0,0,3,1,6,1
0,30,0,0,0,0,8,0,162,1
1,39,2,0,0,0,0,1,6,1
1,36,1,0,0,0,1,0,34,0
1,21,0,0,0,0,0,0,115,1
0,31,0,0,0,0,1,1,5,0
0,20,0,0,0,0,0,0,74,1
1,49,1,0,0,0,4,1,132,0
1,24,1,0,0,0,0,0,3,0
1,20,0,0,0,0,0,0,22,1
1,44,1,0,0,0,1,1,6,0
0,25,0,0,0,0,1,0,129,0
1,41,1,0,0,0,11,0,66,1
1,25,0,0,0,0,1,0,5,0
1,44,2,0,0,0,0,1,6,0
1,33,0,0,0,0,0,0,21,0
1,20,0,0,0,0,0,0,82,1
1,21,0,0,0,0,1,0,12,1
1,44,1,0,0,0,3,0,12,0
1,23,0,0,0,1,1,0,5,1
1,35,0,0,0,0,0,1,6,1
0,41,0,0,0,0,0,1,6,0
1,30,0,0,0,0,1,0,66,0
0,23,1,0,0,0,0,1,5,0
1,36,0,0,0,0,7,0,3,1
1,26,0,0,0,0,1,0,12,1
0,32,2,0,0,0,0,0,3,0
1,26,1,0,0,0,2,0,2,0
1,23,1,0,0,0,0,1,58,1
0,43,0,0,0,1,9,1,6,0
1,30,0,0,0,0,3,0,5,1
1,44,1,0,0,0,1,0,14,1
1,37,0,0,0,0,1,0,373,1
1,39,1,0,0,0,1,0,21,0
1,37,2,0,0,0,2,0,41,1
0,49,0,0,0,0,1,0,127,0
1,31,0,0,0,0,6,0,101,1
1,63,1,0,0,0,5,1,374,0
0,66,0,0,0,0,11,0,26,1
1,19,2,2,0,0,2,0,5,1
1,24,1,0,0,2,3,0,249,0
1,21,1,1,0,3,2,1,6,0
0,48,1,0,0,0,0,0,111,0
1,37,0,0,0,0,0,0,375,0
1,21,0,0,0,0,0,1,6,1
1,31,2,0,0,0,1,0,5,1
0,20,5,0,0,0,0,1,132,0
0,64,1,0,0,0,0,1,6,0
1,22,1,0,0,0,0,1,25,0
1,43,1,0,0,0,8,0,5,0
1,25,1,0,0,0,3,0,5,1
1,33,1,0,0,0,10,0,12,0
1,26,0,0,0,0,1,0,11,0
0,33,1,0,0,0,1,1,27,0
1,25,1,0,0,0,3,0,45,0
0,30,0,0,0,0,3,1,376,0
0,20,0,0,3,0,3,1,25,0
1,44,0,0,0,0,0,0,82,0
1,31,0,0,0,0,0,0,3,0
1,50,1,0,0,0,9,1,19,1
1,33,0,0,2,2,16,0,112,1
0,50,1,0,0,0,1,1,68,0
1,31,0,0,0,0,1,0,5,1
0,25,2,0,0,0,0,1,171,0
0,43,0,0,0,0,2,1,93,0
0,51,1,0,0,0,2,0,5,1
1,27,0,0,0,0,0,1,75,1
1,34,5,0,0,0,2,1,5,0
1,44,5,0,0,0,0,0,91,0
1,31,0,0,0,0,6,1,6,1
1,30,2,0,1,0,14,0,15,1
1,26,0,0,0,0,2,0,12,1
1,20,0,2,2,0,4,0,3,1
1,41,2,0,0,0,1,0,3,1
0,55,2,0,0,0,0,1,6,0
1,29,0,3,0,0,6,0,5,0
1,31,5,0,0,0,0,1,6,0
1,31,0,0,0,1,11,0,87,1
1,52,5,0,0,0,0,0,377,0
1,59,1,0,0,0,0,1,79,0
1,49,0,0,0,0,1,1,6,1
1,36,1,0,0,0,11,1,6,1
0,23,0,0,0,0,1,0,82,0
1,46,1,0,0,0,26,0,74,1
1,59,1,0,0,0,2,1,6,1
1,51,2,0,0,0,1,0,5,0
1,34,0,0,0,0,0,0,13,0
1,32,5,0,0,0,0,0,91,0
1,54,0,0,0,0,1,0,5,0
1,24,0,0,1,0,3,0,10,1
1,35,1,0,1,0,16,0,5,1
1,32,5,0,0,0,0,1,196,1
1,22,1,0,0,0,0,0,3,1
1,36,0,0,0,0,0,0,57,0
1,61,1,0,0,0,0,1,59,0
0,38,0,0,0,0,0,1,64,0
1,41,2,0,0,0,9,0,5,0
1,34,2,0,0,0,2,1,29,1
1,32,0,0,0,0,0,0,147,0
1,37,1,0,0,0,1,0,3,1
1,46,0,0,0,0,18,0,66,0
1,21,0,0,0,0,4,0,74,0
1,57,0,0,0,0,0,0,3,1
1,68,0,0,0,0,2,0,22,0
1,24,0,0,0,0,0,1,6,0
1,46,0,0,0,0,3,0,53,1
1,41,1,0,0,0,1,0,46,1
1,30,5,0,0,0,0,0,5,0
1,25,0,0,0,2,8,0,11,1
1,24,0,0,0,0,7,0,5,1
1,41,0,0,0,0,1,0,12,0
1,55,5,0,0,0,4,0,315,0
1,26,2,0,0,0,1,0,31,0
1,39,2,0,0,0,2,0,46,0
1,33,1,0,0,0,1,0,5,0
1,23,0,0,0,0,0,0,87,0
0,47,1,0,0,0,28,0,298,1
0,51,1,0,0,0,0,0,34,0
1,36,1,0,0,0,1,1,6,0
1,57,2,0,0,0,0,1,89,0
1,43,0,0,0,0,0,1,68,0
1,26,0,0,0,0,4,0,10,1
1,47,5,0,0,0,0,1,6,0
1,60,0,0,0,0,1,0,5,0
1,24,0,0,0,0,0,1,27,1
1,20,1,0,0,0,0,0,111,1
1,39,1,0,1,0,3,1,6,1
0,28,1,0,0,0,0,1,198,0
1,28,0,0,2,0,7,0,3,1
1,58,1,0,0,0,2,1,6,1
1,67,1,0,0,0,2,0,135,0
1,54,5,0,0,0,1,0,232,0
0,26,0,0,0,0,1,0,52,0
0,24,0,0,0,0,2,0,52,1
0,34,5,0,0,0,0,1,6,0
1,48,5,0,0,0,1,0,52,0
1,37,0,0,0,0,0,0,107,0
1,28,0,0,0,0,8,0,48,1
1,46,1,0,0,0,14,0,13,1
1,45,1,0,0,0,2,1,6,0
1,20,0,0,0,1,2,0,378,1
1,52,0,0,0,0,0,1,6,0
1,29,0,0,0,0,0,1,6,0
1,34,0,0,0,4,11,0,1,1
1,24,0,0,0,0,0,0,107,1
1,28,0,0,0,0,6,0,87,1
1,28,0,0,0,0,2,0,41,1
1,29,0,0,0,0,0,0,87,0
0,55,1,0,0,0,2,0,3,0
1,68,2,0,0,0,0,1,32,0
1,22,2,0,0,0,0,0,87,1
1,24,1,0,0,0,3,0,87,1
1,20,0,0,0,0,0,0,87,0
1,23,0,0,0,0,0,1,6,0
1,44,0,0,0,0,6,0,3,1
1,34,0,2,0,1,8,0,3,1
1,55,0,0,0,0,0,1,6,1
0,23,0,0,0,0,0,0,101,1
0,23,0,0,0,0,3,0,87,1
1,24,2,0,0,0,0,0,138,0
1,77,0,0,0,0,0,1,166,0
1,52,1,0,0,0,3,1,6,0
1,34,0,2,0,0,8,0,44,1
1,39,2,0,0,0,0,0,5,0
1,30,1,0,0,0,2,1,27,1
1,53,0,0,0,0,5,1,261,1
1,30,0,0,0,0,3,1,133,1
1,26,0,0,0,0,0,0,10,1
0,51,1,0,0,0,1,1,6,0
1,34,0,0,0,0,2,0,5,0
1,23,1,0,0,0,0,0,74,0
1,32,1,0,0,0,2,0,21,0
1,38,0,1,5,0,8,1,6,0
1,21,0,0,0,0,0,0,119,1
1,34,2,0,0,0,5,0,11,1
1,53,1,0,0,0,8,1,6,1
1,34,1,0,0,0,1,0,12,0
1,28,2,0,0,0,1,1,247,0
1,25,1,0,0,0,5,0,12,1
1,54,0,0,0,0,1,1,5,0
1,25,1,0,0,0,2,1,68,1
1,25,5,0,0,0,3,0,12,1
1,34,2,0,0,0,1,1,6,0
1,46,5,0,0,0,0,0,87,1
1,22,0,0,0,1,0,0,21,1
0,23,0,0,0,0,2,0,365,1
1,27,1,0,0,0,1,1,27,1
1,45,0,0,0,0,7,0,11,0
1,46,2,0,0,0,12,0,49,1
0,31,1,0,0,0,9,0,55,1
1,45,1,0,0,0,1,1,132,0
1,28,0,1,0,0,12,0,11,0
1,24,0,0,0,1,1,0,3,1
0,28,1,0,0,0,6,1,59,1
1,41,0,0,0,0,2,0,13,0
1,35,0,0,0,2,3,1,63,1
1,20,0,1,0,0,1,0,5,1
1,32,0,0,3,0,19,0,3,1
1,28,0,0,0,0,2,0,211,0
1,33,0,0,0,0,7,0,12,1
1,26,0,0,1,1,8,0,5,1
1,22,0,0,0,0,1,1,379,1
0,25,0,0,0,0,4,0,49,0
1,21,2,0,0,2,0,0,72,1
0,23,1,0,0,2,1,1,27,0
1,30,0,0,0,0,2,0,57,1
1,69,1,0,0,0,6,1,33,1
1,25,0,0,0,0,11,1,5,1
0,56,0,0,0,0,2,0,12,0
1,33,0,0,0,0,3,0,42,1
1,35,1,0,0,0,3,1,29,0
1,34,1,0,0,0,13,0,12,1
1,37,0,0,0,0,2,0,11,1
0,55,1,0,0,0,0,0,12,1
1,43,1,0,0,0,1,1,68,0
1,27,0,0,5,1,27,1,27,1
1,26,0,0,0,0,7,0,4,0
0,42,1,0,0,0,4,1,6,1
1,27,2,0,0,0,0,1,68,0
1,41,1,0,0,0,1,0,5,0
1,21,0,0,1,0,2,1,6,1
1,30,0,0,0,0,4,1,6,1
1,30,1,0,0,0,1,0,380,0
0,45,1,0,0,0,0,0,15,1
1,23,0,0,0,0,2,0,52,1
0,31,0,0,0,0,2,0,41,1
1,40,0,0,0,0,8,1,63,1
1,33,0,0,0,0,1,0,46,0
1,40,0,0,0,0,11,1,33,1
1,56,1,0,0,0,1,0,3,0
1,21,0,0,0,0,0,1,132,1
1,22,1,0,0,0,1,0,12,0
1,51,0,0,0,0,4,0,72,0
1,36,1,0,0,0,0,1,68,0
1,25,2,0,0,0,3,0,3,1
1,30,1,0,0,0,0,1,166,0
0,21,1,0,0,0,0,0,12,0
1,25,2,0,1,1,2,0,20,1
1,38,2,0,0,0,0,0,46,0
1,28,1,0,0,0,3,1,5,1
1,41,0,0,0,0,3,1,68,1
0,22,1,0,0,0,0,0,381,1
1,29,5,0,0,0,8,0,66,1
1,21,2,0,0,0,0,0,182,1
0,40,0,0,0,0,2,0,12,0
1,47,0,0,0,0,12,0,5,1
1,37,0,0,0,0,2,0,89,0
0,37,0,0,0,0,0,0,12,0
0,23,0,0,0,0,2,0,5,1
1,55,2,0,0,0,0,0,12,0
1,19,0,0,0,0,1,0,315,1
1,26,1,0,0,0,1,0,5,1
1,25,0,0,0,0,4,0,87,1
1,25,0,0,0,0,0,1,27,0
1,48,1,0,0,0,3,0,14,0
1,39,1,0,0,0,17,0,62,1
1,36,1,0,0,0,0,0,12,1
1,26,0,0,0,0,6,1,19,0
1,51,0,0,0,0,8,1,132,1
1,20,0,0,0,0,0,0,135,0
0,43,1,0,0,0,0,1,32,0
1,22,0,0,0,0,0,0,62,1
0,24,1,0,0,0,0,1,6,1
1,35,0,0,0,0,2,0,124,0
1,57,0,0,0,0,12,0,5,1
1,25,1,0,0,0,6,1,6,1
1,55,1,0,0,0,0,1,6,0
0,52,0,0,0,0,0,1,6,0
0,33,0,0,0,0,0,1,6,0
1,30,5,0,0,0,0,0,5,0
1,32,0,0,0,0,3,0,5,1
1,20,0,1,2,0,5,0,22,1
1,67,0,0,0,0,8,0,112,0
1,31,0,0,0,0,7,1,109,0
1,21,1,0,0,0,0,0,87,1
1,30,0,0,0,0,4,1,27,0
1,55,1,0,0,0,0,1,32,0
1,25,0,0,0,0,0,0,3,0
1,25,0,0,0,0,0,0,57,0
1,47,0,0,0,0,17,0,76,0
1,27,0,0,0,0,10,0,5,1
1,22,0,0,0,0,0,0,382,0
1,37,0,0,0,0,8,0,5,0
1,68,1,0,0,0,7,0,72,1
1,37,1,0,0,0,0,0,10,0
0,42,0,0,0,0,1,0,347,0
1,22,1,0,0,0,5,1,6,1
1,30,0,0,0,0,4,1,6,0
1,34,0,0,0,0,1,1,40,0
1,28,5,0,0,0,0,1,29,0
1,37,1,0,0,0,4,1,27,1
0,41,0,0,0,0,8,0,5,1
1,52,2,0,0,0,0,1,6,0
1,36,1,0,0,0,2,1,68,0
1,26,1,0,0,0,2,0,152,0
1,24,1,0,0,0,0,0,115,0
1,27,0,0,0,0,0,0,57,0
0,37,1,0,0,0,0,1,6,0
1,31,0,0,0,0,1,0,5,0
1,37,2,0,0,0,1,0,34,0
1,23,0,0,0,0,3,0,46,1
1,58,1,0,0,0,5,1,27,0
0,62,1,0,0,0,1,1,68,1
0,41,0,0,0,0,0,0,115,0
1,33,2,0,0,0,0,1,6,0
1,33,0,0,0,0,0,1,6,0
1,33,0,4,0,0,12,0,48,1
1,41,0,0,0,0,14,0,3,1
1,22,2,0,0,0,0,0,3,0
1,26,1,0,0,0,3,0,4,1
0,33,1,0,0,0,0,0,11,0
1,25,0,0,0,0,0,1,383,0
1,37,0,0,0,0,0,1,6,1
1,23,1,8,2,0,11,0,4,1
1,37,1,0,0,0,8,0,1,1
1,21,0,0,0,0,0,1,6,0
1,45,1,0,0,0,21,0,12,1
1,37,1,1,6,0,13,0,129,0
1,24,0,0,0,0,2,1,6,0
1,35,0,0,0,0,0,0,34,0
0,22,0,0,0,0,0,0,82,1
1,29,1,4,1,0,10,0,95,1
1,41,0,2,0,0,6,0,2,1
1,22,0,0,0,0,3,0,12,1
1,34,0,2,1,0,5,1,33,0
1,55,1,0,0,0,18,0,13,1
0,40,1,0,0,0,3,0,5,1
1,37,2,0,0,0,8,0,54,1
1,51,0,1,0,0,19,0,3,1
0,26,0,0,0,0,1,0,82,1
1,46,0,0,0,0,2,1,6,0
1,41,1,0,0,0,0,0,13,0
1,31,1,0,0,3,9,0,119,1
1,25,0,0,0,0,2,0,256,0
1,27,0,0,0,0,1,1,123,0
1,31,0,1,1,1,13,0,62,1
1,23,1,0,0,0,0,1,68,0
1,52,0,0,0,0,7,1,12,1
1,29,0,0,0,0,6,0,5,1
1,40,1,0,0,0,10,0,66,1
0,49,1,0,0,0,0,0,381,0
1,49,1,0,0,0,8,0,31,0
1,24,0,0,0,0,3,0,384,1
1,41,0,0,0,0,7,1,5,0
0,27,0,0,0,0,3,1,6,1
1,40,0,0,0,0,1,0,9,1
1,47,1,0,0,0,0,1,6,1
0,20,1,0,0,0,0,0,5,1
1,21,0,0,0,0,2,1,385,1
1,44,0,0,0,0,8,1,6,1
1,41,1,0,0,0,0,1,84,0
1,31,0,0,1,0,5,1,6,1
1,42,2,0,0,0,1,1,68,0
0,67,0,0,0,0,0,0,72,0
1,42,1,0,0,0,1,1,386,0
1,25,0,0,0,0,0,0,5,0
1,27,2,0,0,1,6,0,13,1
1,43,5,0,0,0,2,1,6,0
1,23,1,0,0,0,6,0,49,1
1,27,0,0,0,1,13,0,21,1
1,23,0,0,1,0,2,0,10,0
1,33,1,0,0,0,2,0,3,0
1,41,1,0,0,0,0,1,6,0
0,31,1,0,0,0,1,0,5,0
0,23,0,0,0,0,2,1,19,1
1,21,0,0,0,0,2,0,12,1
1,53,0,0,0,0,5,0,15,0
1,36,0,0,0,0,1,1,68,0
1,58,1,0,0,0,10,1,33,0
1,62,1,0,0,0,0,0,4,0
1,25,1,0,0,0,4,0,91,0
1,51,0,0,0,0,15,0,62,1
1,46,1,0,0,0,2,0,5,0
1,28,0,0,0,0,4,1,6,1
1,24,1,0,0,0,2,0,11,1
1,32,1,0,0,0,6,0,13,0
1,56,1,0,0,0,13,1,6,0
1,23,0,1,0,0,2,0,21,1
1,25,0,0,0,0,1,0,5,0
1,26,0,0,0,0,2,0,387,0
0,58,1,0,0,0,0,1,84,0
1,33,1,0,0,0,3,0,5,1
1,59,0,0,0,0,8,0,5,1
1,44,1,0,0,0,5,0,5,0
1,20,0,0,0,0,0,0,82,1
1,57,1,0,0,0,0,1,64,1
1,37,1,0,0,0,1,0,5,1
1,43,0,0,0,0,0,0,13,1
0,36,0,0,0,0,1,1,82,0
1,59,1,0,0,0,0,1,68,0
1,35,1,0,0,0,4,0,15,1
1,29,0,0,0,0,5,0,5,1
0,21,0,0,0,0,0,1,6,0
1,28,1,0,0,0,0,1,6,0
1,34,0,0,0,0,5,1,29,1
0,42,0,0,0,0,16,0,101,0
1,21,0,0,2,1,3,0,111,1
1,69,0,0,0,0,1,0,20,1
0,49,1,0,0,0,1,1,79,0
0,24,1,0,0,0,0,1,6,0
1,27,0,0,0,0,4,0,62,1
0,55,0,0,0,0,1,1,52,0
1,19,0,1,2,0,3,0,5,1
1,24,0,2,0,0,7,1,93,1
1,39,5,0,0,0,1,1,163,0
1,21,1,0,0,0,1,0,5,0
1,28,1,0,0,0,0,0,10,1
1,34,0,0,0,0,4,1,27,0
1,27,0,0,0,0,2,0,5,0
1,37,0,3,0,0,12,1,5,0
1,40,0,0,0,0,1,0,52,0
0,36,1,0,0,0,4,0,114,1
1,23,1,0,0,0,0,0,4,0
1,34,0,0,0,0,19,0,5,1
1,27,0,0,0,1,5,0,3,1
1,50,0,0,0,0,1,0,388,0
1,22,0,0,1,2,1,0,21,0
1,43,0,0,0,0,1,0,46,1
1,29,1,0,0,0,0,1,208,1
0,50,2,0,0,0,1,0,5,1
1,61,1,0,0,0,1,0,52,1
1,34,0,0,0,0,1,0,5,0
1,56,0,0,0,0,1,0,5,0
1,31,0,3,0,0,16,0,13,1
1,21,1,0,0,0,0,0,124,0
1,23,0,0,0,1,1,0,62,1
1,45,5,0,0,0,1,0,5,0
1,24,0,0,0,0,1,1,27,1
1,30,0,0,0,0,1,0,17,0
1,32,0,0,6,5,17,0,5,1
1,61,1,0,0,0,0,1,68,0
1,27,1,0,0,0,3,1,29,0
0,27,0,0,0,0,2,1,25,0
1,41,2,0,0,0,2,1,6,0
1,60,1,0,0,0,0,1,68,0
1,23,0,0,0,0,1,1,199,0
1,40,1,0,0,0,0,1,6,0
1,30,1,0,0,0,0,0,12,0
0,20,1,0,0,0,1,0,14,0
0,20,0,0,0,0,0,0,12,0
1,48,4,0,0,0,0,0,72,0
1,24,0,0,0,0,0,1,6,1
1,30,0,0,0,0,5,1,6,0
0,20,0,0,0,0,0,1,6,1
1,25,0,0,0,0,0,1,5,0
1,38,1,0,0,0,0,1,19,0
1,29,0,0,0,0,0,0,20,1
0,38,1,0,0,0,1,1,134,1
1,27,0,0,0,0,1,0,87,0
1,21,1,0,0,0,0,1,6,1
1,24,0,0,0,0,1,0,91,0
1,53,1,0,0,0,3,0,5,1
1,36,1,0,0,0,4,0,12,1
1,64,0,0,0,0,8,1,5,1
1,23,0,0,0,0,0,1,389,1
1,26,1,0,0,0,3,1,6,0
1,48,1,0,0,0,0,0,147,0
1,27,5,0,0,0,6,0,3,1
1,21,0,0,0,0,0,0,15,0
1,20,0,0,0,0,0,0,48,1
1,37,0,0,0,0,17,1,58,0
1,51,1,0,0,0,8,0,3,1
1,47,1,0,0,0,2,0,3,1
1,29,1,0,0,0,2,1,217,1
1,27,0,0,0,1,2,0,365,1
1,45,0,1,0,0,16,0,3,0
1,41,1,0,0,0,0,0,55,1
1,31,1,0,0,0,3,1,6,1
1,28,4,0,0,0,9,0,115,0
0,29,0,0,0,0,1,0,179,0
1,39,1,0,0,0,1,0,10,0
1,33,1,0,0,0,0,0,12,0
0,21,0,0,1,0,1,0,31,1
1,48,4,0,0,0,0,1,29,0
1,27,0,0,0,0,3,1,5,0
1,24,2,0,0,0,0,0,18,0
0,24,1,0,0,0,0,1,6,0
1,29,0,0,0,0,3,1,6,1
1,33,2,0,0,0,3,0,5,0
1,21,1,0,0,0,0,0,31,1
0,31,1,0,0,2,14,0,49,0
1,32,2,0,0,0,1,0,181,0
1,62,1,0,0,0,0,1,32,0
1,39,1,0,0,0,3,0,13,1
1,56,1,0,0,0,2,1,6,0
1,28,0,0,0,0,6,0,118,0
0,26,0,0,0,0,6,0,5,1
1,24,0,0,0,0,5,0,219,1
1,51,2,0,0,0,0,1,32,0
1,51,2,0,0,0,1,0,129,0
1,28,0,0,0,1,7,0,12,0
0,36,0,0,0,0,1,1,6,0
1,39,2,0,0,0,0,0,52,0
0,38,1,0,0,0,0,1,6,0
1,23,0,0,0,0,1,0,12,0
1,28,1,0,0,0,5,1,6,1
0,29,1,0,0,0,7,0,5,1
1,20,0,4,2,1,6,0,5,1
0,38,5,0,0,0,0,0,10,0
1,29,0,0,0,0,0,1,6,0
0,34,4,0,0,0,1,0,75,0
1,29,0,0,0,0,11,0,13,1
1,34,0,0,0,0,8,1,6,0
1,26,0,0,0,0,6,0,175,1
1,58,0,0,0,0,0,0,46,0
1,37,2,0,0,0,6,0,5,1
1,23,0,0,0,0,1,0,5,0
1,48,1,0,0,0,0,1,59,1
1,61,0,0,0,0,9,0,5,0
1,30,0,0,0,0,1,0,15,1
1,44,0,0,0,0,0,0,86,0
1,26,0,0,0,0,3,0,5,0
1,46,0,0,0,0,3,0,232,1
1,36,1,0,0,0,5,0,13,0
0,29,0,0,1,0,11,0,5,1
0,23,5,0,0,0,0,1,6,0
1,53,0,0,0,0,3,0,115,1
1,33,5,0,0,0,5,0,5,0
1,35,0,0,0,0,8,1,6,0
0,39,1,0,0,0,3,0,5,0
1,21,2,1,0,0,1,0,46,1
0,26,1,0,0,0,2,0,249,1
1,26,0,1,0,0,10,0,5,1
1,28,0,0,0,0,8,1,6,1
0,21,1,0,3,1,3,1,6,1
1,37,0,0,0,0,8,0,5,0
1,29,1,0,0,0,1,0,12,0
1,22,0,1,0,0,12,0,3,1
1,59,0,0,0,0,4,1,5,0
1,28,0,0,8,2,12,0,3,1
0,56,1,0,0,0,0,1,6,0
0,32,1,0,0,0,2,1,33,0
1,30,1,0,0,0,0,0,4,0
1,29,5,0,0,0,0,0,76,0
1,24,0,0,0,0,1,0,5,0
0,27,1,0,0,0,6,0,87,0
1,43,0,0,0,0,15,1,58,1
0,53,0,0,0,0,5,0,390,0
1,27,0,1,0,0,6,0,391,1
1,26,0,0,1,0,6,1,5,0
0,24,1,0,0,0,1,0,5,0
1,30,0,0,0,0,0,0,10,0
1,56,5,0,0,0,6,0,3,1
1,26,0,0,0,0,4,0,13,0
1,24,0,2,1,0,3,1,6,1
1,30,2,0,0,0,6,1,40,1
1,37,2,0,0,0,4,0,392,0
1,54,0,0,0,0,4,0,5,0
1,23,2,0,0,0,0,0,5,1
1,25,5,0,0,0,1,0,254,1
0,48,0,0,0,3,18,0,5,1
0,36,0,0,0,0,13,0,3,1
1,21,0,0,0,0,1,0,12,1
1,26,1,0,0,0,10,0,5,1
1,26,1,0,0,3,10,1,33,1
1,45,1,0,0,0,0,0,46,0
1,47,1,0,0,0,1,1,6,0
1,30,2,0,0,0,7,0,4,1
1,41,0,2,0,1,14,1,5,1
1,50,1,0,0,0,1,0,5,0
1,57,1,0,0,0,3,1,393,0
1,31,0,0,0,0,2,0,12,0
1,21,0,0,0,0,0,0,31,1
0,28,0,1,0,0,1,1,6,1
1,29,1,1,0,1,9,0,22,1
1,28,0,0,0,0,2,0,21,0
0,25,1,0,0,0,1,1,394,1
1,22,0,0,0,0,0,0,12,1
0,21,0,0,0,0,0,0,31,0
1,48,1,0,0,0,0,0,12,1
1,25,0,0,0,1,4,0,74,1
1,37,0,0,0,0,7,0,22,0
1,31,1,0,0,0,5,0,22,1
1,56,5,0,0,0,0,1,6,0
1,24,0,0,0,0,0,1,68,0
1,30,0,0,0,0,15,0,178,1
1,47,1,0,0,0,5,1,84,0
1,66,1,0,0,0,2,1,29,0
1,51,0,0,0,0,21,0,5,1
1,64,1,0,0,0,8,0,12,1
1,76,4,0,0,0,0,0,1,0
0,28,1,0,0,0,3,0,42,1
1,35,0,0,0,0,1,1,6,0
1,44,5,0,0,0,6,0,11,1
0,39,0,0,0,0,3,0,395,0
1,38,2,1,0,1,7,0,46,1
1,24,0,0,0,0,0,0,87,0
1,27,1,0,0,0,4,0,101,0
1,36,1,0,0,0,0,0,3,0
1,20,2,0,0,0,0,0,103,1
1,21,0,0,0,1,0,0,15,1
1,27,0,0,0,0,7,0,5,1
1,28,0,0,1,0,18,0,3,1
1,52,2,0,0,0,0,1,6,1
1,39,1,0,0,0,16,0,5,1
1,19,0,0,0,0,0,0,101,1
1,46,1,0,0,0,1,0,5,0
1,40,0,0,0,0,2,0,11,0
1,30,1,0,0,0,5,0,12,1
1,28,1,0,0,0,0,0,144,1
1,27,1,0,0,0,0,1,6,0
1,23,2,0,0,0,3,0,3,1
1,33,0,2,0,0,8,0,46,1
1,25,0,0,0,0,7,0,5,0
1,25,0,0,0,0,3,0,315,1
1,33,1,0,0,0,4,0,45,0
0,24,0,0,0,0,0,0,48,0
1,44,1,0,0,0,0,0,13,0
1,44,0,0,0,0,0,0,106,0
0,23,0,0,0,0,0,1,6,0
0,31,1,0,0,1,2,0,42,1
1,27,0,0,0,1,0,0,212,0
0,26,1,0,0,0,1,0,34,1
1,57,0,0,0,0,16,1,6,1
1,55,1,0,0,0,0,0,147,0
0,36,1,0,0,0,7,0,66,1
1,45,2,0,0,0,6,0,5,0
1,30,0,0,0,0,18,1,25,1
1,34,0,0,0,0,0,0,3,1
1,24,0,0,0,0,1,0,5,0
1,21,5,0,0,0,0,0,329,1
1,42,0,0,0,0,7,0,13,0
0,34,1,0,0,0,12,0,3,1
1,30,2,0,0,0,3,1,68,0
1,40,1,0,0,0,6,0,20,0
1,24,2,0,0,0,1,0,5,0
1,24,4,0,0,0,4,0,5,1
1,30,5,0,0,0,13,0,150,1
1,30,0,0,0,0,4,0,3,0
1,31,1,0,0,0,3,1,6,1
1,33,1,0,0,0,2,0,5,1
1,27,1,0,0,0,1,1,6,0
1,22,2,0,0,1,0,0,5,1
1,37,0,0,0,0,3,1,6,0
1,25,0,0,0,0,1,0,16,0
1,45,1,0,0,0,2,0,5,0
1,22,2,0,0,0,1,0,5,1
1,31,1,0,0,0,1,0,15,0
1,23,0,0,0,0,0,0,21,0
1,21,0,0,0,0,0,0,396,0
1,28,0,0,0,0,6,1,6,1
1,35,0,0,0,0,0,0,46,0
1,29,0,0,1,1,4,0,12,1
1,23,0,0,0,0,2,0,95,1
1,28,0,0,0,0,7,0,5,1
0,34,1,0,0,0,0,1,33,1
0,32,1,0,0,0,5,0,45,0
1,52,1,0,0,0,2,1,19,0
1,25,0,0,0,0,2,0,5,0
1,34,1,0,1,0,15,0,3,0
1,47,0,0,0,0,4,0,11,1
1,50,0,0,0,0,9,0,48,0
0,30,0,0,0,0,4,0,112,0
1,22,1,0,0,0,0,1,6,1
1,53,1,0,0,0,1,1,68,1
0,47,0,0,0,0,7,0,3,1
1,37,1,0,0,0,3,0,13,0
1,37,0,0,0,0,8,1,6,0
1,26,0,0,0,0,7,0,10,1
0,31,1,0,0,0,0,1,6,0
1,20,1,0,0,3,0,0,46,1
1,22,0,0,0,0,0,0,74,1
1,33,0,0,0,1,14,0,13,1
1,30,0,0,0,0,1,1,6,0
1,27,1,0,0,0,5,0,3,1
1,24,0,0,0,0,2,1,6,1
0,20,5,0,0,0,1,1,6,0
1,29,0,0,0,0,0,1,6,0
1,24,1,0,0,0,0,0,397,0
1,44,0,0,0,0,29,0,3,1
0,46,1,0,0,0,1,1,6,1
0,36,0,0,0,0,1,0,12,0
1,23,0,0,0,0,0,1,6,1
1,21,0,0,0,1,1,0,3,1
1,29,0,0,0,0,6,0,11,1
1,25,2,1,4,0,10,0,13,1
0,22,2,0,0,0,1,0,338,0
